0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967
0.501,0.674,5,-6.363,1,0.0408,0.00346,3.56e-05,0.282,0.152,155.051
0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947
0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049
0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798
0.789,0.742,10,-5.664,0,0.0652,0.0681,0,0.166,0.661,116.965
0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874
0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818
0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03
0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968
0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928
0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088
0.556,0.661,6,-5.052,0,0.204,0.3,0,0.101,0.668,168.56
0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977
0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002
0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026
0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978
0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0906,0.695,109.997
0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091
0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981
0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055
0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996
0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087
0.439,0.61,9,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088
0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002
0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0
0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97
0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949
0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015
0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998
0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026
0.631,0.518,0,-8.771,1,0.0303,0.274,0,0.088,0.205,93.023
0.588,0.701,9,-6.39,1,0.0402,0.00813,0,0.2,0.443,104.988
0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02
0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035
0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884
0.735,0.47,4,-9.405,1,0.1,0.266,0.000105,0.32,0.897,87.971
0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02
0.655,0.469,0,-6.257,1,0.0292,0.173,0,0.0956,0.467,92.56
0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949
0.767,0.438,7,-8.726,0,0.29,0.181,0,0.142,0.381,86.975
0.823,0.544,5,-7.132,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903
0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005
0.722,0.588,6,-5.932,1,0.0544,0.0319,0,0.183,0.59,134.01
0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928
0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112
0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007
0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908
0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98
0.626,0.79,2,-4.302,1,0.0311,0.135,3.97e-06,0.0989,0.416,119.082
0.719,0.648,3,-7.6,0,0.125,0.2,0,0.127,0.66,140.201
0.713,0.617,8,-4.637,1,0.0887,0.122,0,0.0962,0.682,168.021
0.641,0.324,11,-5.851,1,0.0299,0.698,0,0.328,0.273,110.184
0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025
0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99
0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005
0.856,0.618,7,-4.892,1,0.286,0.0303,0,0.0866,0.391,81.993
0.713,0.676,10,-5.483,1,0.027,0.0377,0,0.154,0.721,99.048
0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009
0.698,0.708,9,-4.943,0,0.0454,0.0251,0,0.124,0.322,115.036
0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031
0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39
0.799,0.66,1,-6.153,0,0.079,0.256,0,0.111,0.471,140.04
0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051
0.723,0.646,5,-7.973,0,0.102,0.0206,0.352,0.0994,0.443,110.971
0.584,0.547,7,-8.502,0,0.382,0.655,1.64e-06,0.134,0.56,83.917
0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044
0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953
0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051
0.914,0.732,8,-6.1,0,0.241,0.0166,0,0.107,0.469,94.066
0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018
0.88,0.662,0,-5.766,1,0.304,0.205,0,0.227,0.726,109.988
0.781,0.594,0,-6.959,0,0.0485,0.0136,0,0.162,0.0628,129.895
0.311,0.607,1,-6.578,1,0.11,0.0174,0,0.131,0.286,188.7
0.595,0.543,11,-8.149,1,0.038,0.127,0,0.0975,0.109,99.928
0.538,0.512,4,-4.548,0,0.0262,0.22,0,0.101,0.12,144.978
0.487,0.534,0,-5.664,0,0.0555,0.36,0,0.1,0.173,131.798
0.597,0.587,7,-7.026,0,0.137,0.0622,0,0.214,0.0753,140.021
0.634,0.285,9,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65
0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951
0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931
0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041
0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986
0.75,0.608,1,-4.008,1,0.0387,0.00165,0,0.178,0.958,132.507
0.702,0.741,9,-5.33,1,0.0427,0.00544,0,0.337,0.646,124.925
0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915
0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937
0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041
0.587,0.561,0,-6.569,1,0.146,0.0466,0,0.109,0.351,80.009
0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001
0.737,0.846,1,-4.51,0,0.22,0.00614,0,0.0486,0.546,87.981
0.523,0.702,6,-6.74,0,0.0462,0.00397,0.0325,0.063,0.494,179.992
0.827,0.731,4,-5.524,0,0.088,0.13,0,0.418,0.607,118.992
0.708,0.598,5,-8.365,1,0.0291,0.037,0,0.17,0.698,112.027
0.39,0.83,11,-5.201,0,0.0563,0.0021,0,0.156,0.191,90.021
0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032
0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976
0.692,0.639,0,-6.717,1,0.0352,0.00727,0,0.199,0.733,140.06
0.446,0.395,0,-9.328,1,0.0365,0.815,0.00216,0.128,0.267,71.944
0.747,0.739,8,-6.008,1,0.0487,0.0106,2.22e-05,0.101,0.523,120.996
0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087
0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974
0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848
0.736,0.81,5,-6.354,1,0.0906,0.077,0,0.0523,0.387,125.011
0.899,0.811,2,-6.294,1,0.258,0.000677,0,0.0672,0.587,105.038
0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962
0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971
0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977
0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026
0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618
0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735
0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022
0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979
0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995
0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05
0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801
0.68,0.729,5,-5.077,1,0.0475,0.612,0,0.224,0.446,123.97
0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469
0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049
0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978
0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015
0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009
0.799,0.66,1,-6.153,0,0.079,0.256,0,0.111,0.471,140.04
0.914,0.732,8,-6.1,0,0.241,0.0166,0,0.107,0.469,94.066
0.487,0.534,0,-5.664,0,0.0555,0.36,0,0.1,0.173,131.798
