0.486,0.88,3,-4.192,1,0.074,0.000143,0,0.107,0.482,90.803
0.451,0.939,5,-2.82,0,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416
0.494,0.939,1,-3.127,1,0.126,0.00666,0,0.139,0.893,177.751
0.622,0.961,11,-3.198,0,0.154,0.00523,0,0.0854,0.449,114.452
0.459,0.891,10,-5.057,0,0.0623,0.00511,0,0.106,0.588,154.837
0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95
0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647
0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596
0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804
0.494,0.842,7,-4.784,1,0.0843,0.00579,0,0.122,0.574,162.011
0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113
0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779
0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064
0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761
0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433
0.395,0.979,8,-3.241,1,0.0766,0.0243,0,0.12,0.41,158.842
0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455
0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121
0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184
0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483
0.594,0.959,0,-3.838,1,0.17,0.00989,0,0.34,0.32,105.152
0.549,0.789,5,-6.071,1,0.0313,0.0178,6.7e-05,0.059,0.715,136.125
0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861
0.593,0.481,0,-4.813,1,0.0278,0.307,1.46e-05,0.0958,0.147,93.476
0.668,0.913,9,-3.097,1,0.0348,0.0119,6.7e-06,0.111,0.933,132.039
0.705,0.728,4,-3.184,0,0.035,0.00122,0.0693,0.0753,0.966,109.991
0.538,0.948,2,-0.767,1,0.0469,0.00656,1.28e-05,0.124,0.531,117.975
0.52,0.931,4,-3.051,1,0.0969,0.0018,0.000306,0.115,0.557,166.018
0.575,0.985,2,-1.038,0,0.0648,0.0422,1.04e-06,0.191,0.455,115.972
0.532,0.926,11,-2.537,0,0.134,0.00239,0.215,0.072,0.553,146.988
0.594,0.8,1,-4.907,1,0.0299,0.000929,0,0.109,0.534,110.254
0.524,0.532,6,-6.07,0,0.026,0.0285,7.86e-05,0.242,0.367,135.678
0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61
0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0
0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301
0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100.0
0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913
0.649,0.517,1,-7.428,0,0.0297,0.0146,1.63e-06,0.145,0.35,119.997
0.627,0.527,1,-7.012,0,0.0294,0.0219,0,0.16,0.293,119.995
0.634,0.662,6,-7.543,1,0.0325,0.000479,0.00142,0.111,0.244,90.011
0.67,0.658,1,-5.005,1,0.0321,0.0428,0,0.129,0.558,134.936
0.656,0.884,2,-4.748,1,0.0372,0.0162,0,0.144,0.86,105.009
0.631,0.924,0,-5.589,1,0.146,0.0841,3.59e-06,0.084,0.755,100.045
0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.118,0.477,122.016
0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015
0.698,0.931,1,-5.049,0,0.0752,0.00484,0.000107,0.129,0.752,98.02
0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015
0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631
0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995
0.43,0.74,10,-7.072,1,0.0375,0.0212,0.00165,0.33,0.0948,137.978
0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277
0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019
0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372
0.449,0.92,11,-4.982,1,0.0737,0.0021,0.0167,0.334,0.0772,122.984
0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027
0.56,0.476,0,-7.772,0,0.0774,0.482,0,0.362,0.379,105.816
0.543,0.538,5,-7.405,0,0.0476,0.00619,0,0.175,0.427,145.045
0.629,0.411,5,-8.724,1,0.0423,0.0702,0.000111,0.195,0.373,68.005
0.604,0.496,1,-9.717,0,0.075,0.0761,2.56e-06,0.251,0.467,99.055
0.648,0.599,0,-6.289,1,0.0381,0.0221,0,0.163,0.804,140.011
0.369,0.638,1,-5.763,1,0.0635,0.0073,6.03e-05,0.138,0.0967,134.161
0.559,0.873,0,-4.401,0,0.0543,0.0281,0,0.185,0.797,150.055
0.406,0.959,0,-3.014,1,0.0952,0.000891,0,0.327,0.571,94.277
0.529,0.915,9,-5.768,1,0.0563,0.0109,0.000131,0.127,0.24,125.921
0.384,0.912,5,-4.091,1,0.103,0.0264,0,0.149,0.319,100.36
0.369,0.484,0,-8.383,0,0.0423,0.475,0.00345,0.0768,0.602,116.621
0.492,0.498,1,-11.583,1,0.0383,0.0238,0.77,0.736,0.1,108.099
0.526,0.597,2,-7.262,1,0.157,0.73,0,0.282,0.655,207.771
0.542,0.89,4,-4.621,1,0.0433,0.00616,0,0.183,0.395,126.033
0.601,0.972,11,-1.767,1,0.0563,0.0701,0,0.165,0.941,133.74
0.586,0.892,11,-5.259,0,0.0349,0.00079,4.05e-06,0.16,0.665,100.04
0.404,0.988,0,-1.756,1,0.193,0.00139,0.00419,0.125,0.38,185.051
0.956,0.854,9,-5.964,0,0.224,0.364,0,0.0251,0.968,120.771
0.318,0.902,1,-4.605,1,0.131,0.0116,0,0.393,0.437,199.844
0.671,0.76,8,-2.852,1,0.057,0.0639,0,0.124,0.796,107.007
0.519,0.567,7,-7.914,1,0.0259,0.0506,0.46,0.378,0.281,73.988
0.436,0.934,2,-2.685,1,0.0507,1.05e-05,0.136,0.321,0.383,91.488
0.447,0.934,5,-1.998,1,0.066,0.00422,0,0.337,0.356,94.983
0.529,0.931,4,-1.538,1,0.0581,0.00955,0,0.465,0.695,92.466
0.576,0.928,0,-3.896,1,0.0432,0.0905,0.000173,0.179,0.24,127.949
0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761
0.768,0.52,0,-4.142,1,0.0685,0.111,0,0.214,0.714,101.989
0.687,0.945,9,-4.095,1,0.0673,0.0296,1.07e-05,0.12,0.545,94.525
0.874,0.43,9,-14.556,1,0.0975,0.607,0.027,0.104,0.721,135.071
0.552,0.883,10,-5.61,0,0.0355,0.209,4.91e-06,0.0912,0.745,99.967
0.693,0.694,5,-8.435,1,0.0453,0.191,0.000905,0.489,0.554,120.015
0.649,0.878,5,-7.753,0,0.0428,0.277,0.162,0.424,0.645,109.989
0.446,0.861,8,-6.765,1,0.0492,0.0176,0.00433,0.149,0.646,157.84
0.816,0.492,10,-7.464,0,0.0752,0.431,0.0896,0.0995,0.765,115.989
0.703,0.237,5,-14.281,1,0.0547,0.853,0.623,0.0924,0.179,107.992
0.594,0.516,9,-7.848,0,0.0316,0.198,2.91e-05,0.0736,0.154,108.017
0.712,0.967,7,-5.206,1,0.047,0.0771,0,0.356,0.895,145.024
0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734
0.701,0.944,4,-2.986,1,0.0455,0.0755,0,0.601,0.792,128.993
0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063
0.581,0.0549,10,-20.514,0,0.0397,0.559,0,0.0718,0.234,152.037
0.692,0.653,5,-5.715,1,0.0392,0.49,0.00707,0.455,0.901,148.018
0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373
0.514,0.681,7,-10.026,1,0.065,0.199,0.0356,0.0745,0.913,136.821
0.584,0.367,6,-9.638,0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175
0.752,0.723,7,-12.126,1,0.0507,0.025,0.00354,0.0212,0.94,130.519
0.348,0.457,0,-10.778,0,0.0429,0.409,0,0.095,0.449,185.532
0.547,0.827,6,-4.339,1,0.0282,1.09e-05,0.000125,0.409,0.467,105.913
0.506,0.959,5,-5.264,0,0.102,0.084,0.000655,0.135,0.34,133.996
0.688,0.748,5,-9.39,0,0.0377,0.0801,0.00453,0.136,0.892,114.144
0.632,0.856,10,-3.463,1,0.0348,0.0624,0,0.347,0.867,119.397
0.349,0.917,0,-3.645,1,0.071,0.026,7.25e-06,0.0968,0.206,164.036
0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386
0.743,0.836,2,-6.465,1,0.116,0.0804,0,0.384,0.82,113.375
0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798
0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728
0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295
0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105
0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805
0.535,0.651,10,-6.326,1,0.0544,0.391,0,0.133,0.612,117.218
0.744,0.502,5,-7.719,1,0.0359,0.183,0.000228,0.189,0.66,112.344
0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015
0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937
0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52
0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961
0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04
0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932
0.454,0.79,6,-1.774,0,0.032,0.0212,0,0.175,0.324,147.937
0.423,0.931,11,-5.225,0,0.0539,0.0119,0.00104,0.629,0.61,150.385
0.638,0.668,2,-3.442,1,0.0259,0.0822,0,0.0815,0.299,113.945
0.704,0.846,0,-3.034,1,0.0922,0.0271,0.000269,0.063,0.653,119.946
0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852
0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571
0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075
0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642
0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808
0.512,0.878,5,-5.029,1,0.0522,0.247,0.000847,0.0761,0.565,129.44
0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804
0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528
0.684,0.675,11,-8.123,1,0.0257,0.163,0,0.242,0.924,107.064
0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604
0.678,0.727,2,-7.844,0,0.0258,0.117,0.00396,0.354,0.71,133.481
0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15
0.703,0.824,7,-5.17,1,0.0364,0.0504,9.19e-05,0.097,0.971,135.24
0.393,0.719,5,-4.773,1,0.0279,0.0629,0.00432,0.219,0.497,124.353
0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765
0.594,0.716,3,-8.429,1,0.043,0.659,0.000829,0.363,0.847,132.309
0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383
0.69,0.766,1,-7.061,0,0.117,0.709,1.38e-06,0.289,0.779,127.331
0.697,0.813,11,-8.89,0,0.0315,0.0989,0.0232,0.583,0.85,95.301
0.512,0.56,1,-10.429,1,0.0412,0.00156,0.000168,0.646,0.551,87.277
0.65,0.759,1,-4.932,1,0.0355,0.353,0,0.155,0.943,121.454
0.414,0.528,1,-7.733,1,0.0343,0.0495,0.00026,0.117,0.335,74.627
0.352,0.597,9,-6.603,0,0.0361,0.522,4.66e-06,0.142,0.316,125.014
0.612,0.42,7,-15.645,1,0.0443,0.855,0.0166,0.1,0.874,150.125
0.543,0.461,3,-6.724,1,0.0302,0.577,0,0.0563,0.385,96.803
0.564,0.554,0,-6.63,1,0.0263,0.139,0,0.0751,0.441,123.18
0.384,0.419,5,-9.712,1,0.0426,0.822,0.00152,0.267,0.427,98.637
0.192,0.229,7,-13.828,1,0.0309,0.959,0.00146,0.0693,0.226,85.516
0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028
0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398
0.851,0.551,4,-5.177,1,0.0396,0.151,0,0.0827,0.807,131.922
0.673,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.744
0.642,0.881,11,-3.537,1,0.0393,0.209,0,0.21,0.913,138.03
0.634,0.854,4,-2.698,1,0.0525,0.239,7.36e-06,0.335,0.834,95.011
0.584,0.726,1,-4.604,1,0.0371,0.14,0,0.0984,0.398,106.979
0.614,0.527,10,-6.374,1,0.0302,0.597,0,0.11,0.354,121.941
0.717,0.455,5,-8.303,1,0.0276,0.0846,0,0.11,0.389,127.812
0.599,0.551,9,-5.937,1,0.0317,0.503,0,0.0875,0.538,121.122
0.537,0.757,3,-3.374,1,0.0274,0.473,0,0.341,0.421,103.882
0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208
0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714
0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734
0.566,0.815,9,-4.481,0,0.14,0.0737,0,0.12,0.672,169.961
0.718,0.691,4,-6.44,1,0.0387,0.0159,0,0.0627,0.552,100.008
0.502,0.972,10,-3.96,0,0.0793,6.78e-05,0.000702,0.0627,0.729,138.019
0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971
0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114
0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012
0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028
0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042
0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99
0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031
0.811,0.935,11,-4.595,0,0.0407,0.0134,0.411,0.0244,0.968,138.479
0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435
0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961
0.563,0.784,0,-5.875,1,0.0402,0.0173,0,0.467,0.424,93.992
0.519,0.981,1,-3.472,0,0.0733,0.00137,0.000164,0.0903,0.765,130.043
0.521,0.707,9,-4.101,0,0.0428,0.0327,0.000164,0.227,0.298,159.824
0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691
0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77
0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945
0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977
0.68,0.64,1,-6.691,0,0.0336,0.29,0.00593,0.124,0.738,105.981
0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553
0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131
0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785
0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013
0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975
0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038
0.728,0.638,5,-6.455,0,0.0336,0.249,0,0.116,0.872,130.014
0.491,0.956,11,-1.538,1,0.392,0.0295,0,0.46,0.811,173.585
0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409
0.792,0.576,1,-7.046,1,0.132,0.0597,0,0.186,0.52,130.135
0.559,0.674,7,-6.554,1,0.0552,0.00681,0,0.546,0.808,127.009
0.417,0.624,9,-6.61,1,0.037,0.0159,0.000125,0.175,0.497,200.136
0.67,0.477,0,-7.774,1,0.0308,0.0932,0,0.414,0.662,140.029
0.446,0.861,8,-6.765,1,0.0492,0.0176,0.00433,0.149,0.646,157.84
0.468,0.841,4,-3.263,1,0.0294,0.085,0.00195,0.187,0.574,185.966
0.626,0.535,9,-4.441,1,0.0443,0.85,0,0.0561,0.671,108.804
0.567,0.8,11,-6.887,1,0.113,0.00449,0.000134,0.301,0.376,156.963
0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412
0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135
0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564
0.707,0.923,7,-3.409,1,0.0276,0.0195,0,0.342,0.845,108.023
0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231
0.525,0.882,5,-4.479,1,0.0467,0.0252,0,0.101,0.623,101.674
0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621
0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99
0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96
0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.266,0.789,144.946
0.843,0.39,2,-7.899,1,0.0846,0.178,0,0.137,0.495,129.972
0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049
0.534,0.583,2,-8.672,1,0.0288,0.0262,0,0.421,0.145,105.997
0.821,0.434,10,-9.194,0,0.118,0.434,0,0.128,0.241,120.012
0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016
0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096
0.44,0.983,0,-4.36,1,0.0868,0.22,0,0.26,0.203,159.968
0.512,0.933,1,-4.759,0,0.0738,0.000761,0,0.342,0.465,92.998
0.526,0.94,2,-3.864,1,0.066,0.00742,0,0.268,0.574,99.059
0.545,0.763,11,-5.528,0,0.407,0.00715,0,0.668,0.752,126.59
0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975
0.603,0.964,8,-2.886,0,0.0487,0.00655,3.04e-06,0.143,0.796,135.028
0.446,0.958,8,-3.946,1,0.119,0.00277,6.99e-06,0.26,0.503,94.933
0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034
0.827,0.58,7,-6.809,1,0.327,0.309,0,0.148,0.492,78.011
0.663,0.871,8,-5.287,1,0.03,0.00299,1.8e-06,0.337,0.826,130.025
0.502,0.846,4,-3.196,1,0.0422,0.0194,0,0.302,0.767,134.041
0.675,0.666,5,-9.612,1,0.0297,0.0543,7.55e-05,0.122,0.832,108.34
0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512
0.642,0.603,1,-12.461,1,0.0469,0.21,2.08e-05,0.184,0.744,123.34
0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97
0.541,0.591,2,-6.688,1,0.0336,0.289,0.000431,0.124,0.116,111.676
0.648,0.904,6,-4.565,0,0.0786,0.0961,2.07e-06,0.0629,0.728,121.994
0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011
0.654,0.941,2,-2.419,1,0.034,0.145,0,0.107,0.726,122.979
0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967
0.716,0.687,0,-8.695,0,0.0287,0.282,2.98e-05,0.122,0.965,114.822
0.507,0.889,7,-2.755,0,0.086,0.0495,0,0.0983,0.333,135.021
0.768,0.339,0,-13.169,1,0.777,0.608,0.000956,0.261,0.568,76.229
0.462,0.945,2,-1.887,1,0.0399,0.0536,0.746,0.11,0.477,165.153
0.373,0.972,7,-6.005,1,0.123,0.0619,3.31e-05,0.379,0.0759,157.433
0.455,0.952,1,-6.382,0,0.0787,0.0232,5.65e-05,0.0662,0.332,90.365
0.623,0.661,9,-7.0,1,0.1,0.0212,0.000229,0.267,0.63,151.97
0.313,0.286,10,-10.593,1,0.0324,0.934,0.0451,0.0974,0.287,80.925
0.391,0.986,4,-1.51,1,0.0807,0.000778,0.00717,0.304,0.555,174.024
0.563,0.924,2,-2.367,1,0.0351,0.0042,0,0.206,0.847,139.939
0.921,0.48,1,-9.2,0,0.0823,0.0976,0,0.0768,0.317,120.043
0.49,0.362,5,-12.047,0,0.0382,0.762,1.14e-05,0.0671,0.292,108.866
0.514,0.973,1,-1.931,0,0.101,0.205,6.16e-05,0.165,0.532,92.54
0.554,0.848,1,-4.857,1,0.0815,0.000867,0.0298,0.42,0.561,89.999
0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769
0.594,0.78,4,-6.055,1,0.036,0.0125,0.00523,0.33,0.897,139.987
0.473,0.936,2,-4.877,1,0.0704,0.00916,0.0422,0.31,0.416,144.014
0.507,0.79,0,-7.307,0,0.0294,0.233,0.139,0.145,0.6,147.065
0.622,0.961,1,-4.997,0,0.0622,0.0236,0,0.416,0.505,140.075
0.591,0.488,1,-9.229,1,0.11,0.937,0.786,0.11,0.697,136.516
0.346,0.944,9,-9.874,1,0.0485,4.16e-05,0.565,0.0546,0.403,179.63
0.499,0.973,2,-2.34,1,0.202,0.0605,0,0.136,0.372,174.972
0.515,0.984,11,-2.83,0,0.121,0.0459,0,0.333,0.428,92.974
0.682,0.793,0,-4.388,0,0.0527,0.0221,0.000497,0.12,0.464,128.137
0.623,0.454,2,-8.947,0,0.0243,0.326,6.19e-06,0.0711,0.525,96.014
0.667,0.539,4,-9.161,0,0.251,0.902,0.828,0.108,0.168,79.923
0.372,0.426,11,-8.421,1,0.0339,0.687,0.00784,0.109,0.287,123.993
0.826,0.738,10,-4.658,0,0.0444,0.00355,0.939,0.0633,0.781,93.005
0.668,0.798,11,-5.701,1,0.0334,0.00305,0.0144,0.277,0.575,133.928
0.495,0.878,1,-4.3,1,0.058,0.0216,0,0.186,0.621,90.492
0.388,0.791,9,-2.25,1,0.0358,0.00077,2.41e-05,0.116,0.775,163.943
0.315,0.907,8,-4.07,1,0.0575,0.00029,0.00255,0.184,0.332,179.036
0.401,0.902,0,-6.814,1,0.154,0.0296,0.918,0.614,0.58,137.363
0.613,0.857,7,-5.272,1,0.0271,0.0686,7.93e-05,0.256,0.698,147.974
0.35,0.975,1,-2.634,0,0.186,0.00032,0,0.0974,0.597,181.913
0.482,0.953,7,-1.444,1,0.0577,0.0198,0,0.105,0.453,105.025
0.591,0.859,9,-5.463,1,0.0554,0.0402,1.58e-05,0.0596,0.328,122.989
0.526,0.981,8,-1.82,1,0.111,0.00318,0.00161,0.187,0.781,142.016
0.593,0.935,10,-3.853,0,0.0684,0.00221,0,0.315,0.618,100.003
